iso3,iso2,m49,source,group_type,group_code,group_name
GTM,GT,320,un_sdg,region,1,World (total) by continental regions
GTM,GT,320,world_bank,income_level,UMC,Upper middle income
GTM,GT,320,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
GTM,GT,320,world_bank,region,LCN,Latin America & Caribbean
GUF,GF,254,un_m49,global,1,World
GUF,GF,254,un_m49,intermediate_region,5,South America
GUF,GF,254,un_m49,region,19,Americas
GUF,GF,254,un_m49,sub_region,419,Latin America and the Caribbean
GUF,GF,254,un_sdg,region,19,Americas
GUF,GF,254,un_sdg,region,515,Developing regions
GUF,GF,254,un_sdg,region,419,Latin America and the Caribbean
GUF,GF,254,un_sdg,region,5,South America
GUF,GF,254,un_sdg,region,1,World (total) by MDG regions
GUF,GF,254,un_sdg,region,1,World (total) by SDG regions
GUF,GF,254,un_sdg,region,1,World (total) by continental regions
GUM,GU,316,un_m49,global,1,World
GUM,GU,316,un_m49,region,9,Oceania
GUM,GU,316,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
GUM,GU,316,un_m49,sub_region,57,Micronesia
GUM,GU,316,un_sdg,region,515,Developing regions
GUM,GU,316,un_sdg,region,57,Micronesia
GUM,GU,316,un_sdg,region,9,Oceania
GUM,GU,316,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
GUM,GU,316,un_sdg,region,934,SIDS Oceania
GUM,GU,316,un_sdg,region,722,Small Island Developing States (SIDS)
GUM,GU,316,un_sdg,region,1,World (total) by MDG regions
GUM,GU,316,un_sdg,region,1,World (total) by SDG regions
GUM,GU,316,un_sdg,region,1,World (total) by continental regions
GUM,GU,316,world_bank,income_level,HIC,High income
GUM,GU,316,world_bank,lending_type,LNX,World Bank lending type: Not classified
GUM,GU,316,world_bank,region,EAS,East Asia & Pacific
GUY,GY,328,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
GUY,GY,328,oecd_dac,oda_recipient_group,10019,UMICs
GUY,GY,328,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
GUY,GY,328,oecd_dac,wb_income_hint,WB-H,World Bank high income (WB-H)
GUY,GY,328,un_m49,global,1,World
GUY,GY,328,un_m49,intermediate_region,5,South America
GUY,GY,328,un_m49,region,19,Americas
GUY,GY,328,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
GUY,GY,328,un_m49,sub_region,419,Latin America and the Caribbean
GUY,GY,328,un_sdg,region,19,Americas
GUY,GY,328,un_sdg,region,515,Developing regions
GUY,GY,328,un_sdg,region,419,Latin America and the Caribbean
GUY,GY,328,un_sdg,region,932,SIDS Americas
GUY,GY,328,un_sdg,region,722,Small Island Developing States (SIDS)
GUY,GY,328,un_sdg,region,5,South America
GUY,GY,328,un_sdg,region,1,World (total) by MDG regions
GUY,GY,328,un_sdg,region,1,World (total) by SDG regions
GUY,GY,328,un_sdg,region,1,World (total) by continental regions
GUY,GY,328,world_bank,income_level,HIC,High income
GUY,GY,328,world_bank,lending_type,IDX,International Development Association (IDA)
GUY,GY,328,world_bank,region,LCN,Latin America & Caribbean
HKG,HK,344,un_m49,global,1,World
HKG,HK,344,un_m49,region,142,Asia
HKG,HK,344,un_m49,sub_region,30,Eastern Asia
HKG,HK,344,un_sdg,region,142,Asia
HKG,HK,344,un_sdg,region,515,Developing regions
HKG,HK,344,un_sdg,region,30,Eastern Asia
HKG,HK,344,un_sdg,region,518,Eastern Asia (excluding Japan)
HKG,HK,344,un_sdg,region,753,Eastern and South-Eastern Asia
HKG,HK,344,un_sdg,region,1,World (total) by MDG regions
HKG,HK,344,un_sdg,region,1,World (total) by SDG regions
HKG,HK,344,un_sdg,region,1,World (total) by continental regions
HKG,HK,344,world_bank,income_level,HIC,High income
HKG,HK,344,world_bank,lending_type,LNX,World Bank lending type: Not classified
HKG,HK,344,world_bank,region,EAS,East Asia & Pacific
HMD,HM,334,un_m49,global,1,World
HMD,HM,334,un_m49,region,9,Oceania
HMD,HM,334,un_m49,sub_region,53,Australia and New Zealand
HMD,HM,334,un_sdg,region,53,Australia and New Zealand
HMD,HM,334,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
HMD,HM,334,un_sdg,region,9,Oceania
HMD,HM,334,un_sdg,region,1,World (total) by MDG regions
HMD,HM,334,un_sdg,region,1,World (total) by SDG regions
HMD,HM,334,un_sdg,region,1,World (total) by continental regions
HND,HN,340,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
HND,HN,340,oecd_dac,oda_recipient_group,10018,LMICs
HND,HN,340,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
HND,HN,340,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
HND,HN,340,un_m49,global,1,World
HND,HN,340,un_m49,intermediate_region,13,Central America
HND,HN,340,un_m49,region,19,Americas
HND,HN,340,un_m49,sub_region,419,Latin America and the Caribbean
HND,HN,340,un_sdg,region,19,Americas
HND,HN,340,un_sdg,region,13,Central America
HND,HN,340,un_sdg,region,515,Developing regions
HND,HN,340,un_sdg,region,419,Latin America and the Caribbean
HND,HN,340,un_sdg,region,1,World (total) by MDG regions
HND,HN,340,un_sdg,region,1,World (total) by SDG regions
HND,HN,340,un_sdg,region,1,World (total) by continental regions
HND,HN,340,world_bank,income_level,LMC,Lower middle income
HND,HN,340,world_bank,lending_type,IDX,International Development Association (IDA)
HND,HN,340,world_bank,region,LCN,Latin America & Caribbean
HRV,HR,191,un_m49,global,1,World
HRV,HR,191,un_m49,region,150,Europe
HRV,HR,191,un_m49,sub_region,39,Southern Europe
HRV,HR,191,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
HRV,HR,191,un_sdg,region,150,Europe
HRV,HR,191,un_sdg,region,513,Europe and Northern America
HRV,HR,191,un_sdg,region,39,Southern Europe
HRV,HR,191,un_sdg,region,1,World (total) by MDG regions
HRV,HR,191,un_sdg,region,1,World (total) by SDG regions
HRV,HR,191,un_sdg,region,1,World (total) by continental regions
HRV,HR,191,world_bank,income_level,HIC,High income
HRV,HR,191,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
HRV,HR,191,world_bank,region,ECS,Europe & Central Asia
HTI,HT,332,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
HTI,HT,332,oecd_dac,oda_recipient_group,10016,LDCs
HTI,HT,332,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
HTI,HT,332,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
HTI,HT,332,un_m49,global,1,World
HTI,HT,332,un_m49,intermediate_region,29,Caribbean
HTI,HT,332,un_m49,region,19,Americas
HTI,HT,332,un_m49,special_group,LDC,Least Developed Countries (LDC)
HTI,HT,332,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
HTI,HT,332,un_m49,sub_region,419,Latin America and the Caribbean
HTI,HT,332,un_sdg,region,19,Americas
HTI,HT,332,un_sdg,region,29,Caribbean
HTI,HT,332,un_sdg,region,515,Developing regions
HTI,HT,332,un_sdg,region,928,LDC Americas
HTI,HT,332,un_sdg,region,419,Latin America and the Caribbean
HTI,HT,332,un_sdg,region,199,Least Developed Countries (LDC)
HTI,HT,332,un_sdg,region,932,SIDS Americas
HTI,HT,332,un_sdg,region,722,Small Island Developing States (SIDS)
HTI,HT,332,un_sdg,region,1,World (total) by MDG regions
HTI,HT,332,un_sdg,region,1,World (total) by SDG regions
HTI,HT,332,un_sdg,region,1,World (total) by continental regions
HTI,HT,332,world_bank,income_level,LMC,Lower middle income
HTI,HT,332,world_bank,lending_type,IDX,International Development Association (IDA)
HTI,HT,332,world_bank,region,LCN,Latin America & Caribbean
HUN,HU,348,un_m49,global,1,World
HUN,HU,348,un_m49,region,150,Europe
HUN,HU,348,un_m49,sub_region,151,Eastern Europe
HUN,HU,348,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
HUN,HU,348,un_sdg,region,151,Eastern Europe
HUN,HU,348,un_sdg,region,150,Europe
HUN,HU,348,un_sdg,region,513,Europe and Northern America
HUN,HU,348,un_sdg,region,1,World (total) by MDG regions
HUN,HU,348,un_sdg,region,1,World (total) by SDG regions
HUN,HU,348,un_sdg,region,1,World (total) by continental regions
HUN,HU,348,world_bank,income_level,HIC,High income
HUN,HU,348,world_bank,lending_type,LNX,World Bank lending type: Not classified
HUN,HU,348,world_bank,region,ECS,Europe & Central Asia
IDN,ID,360,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
IDN,ID,360,oecd_dac,oda_recipient_group,10019,UMICs
IDN,ID,360,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
IDN,ID,360,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
IDN,ID,360,un_m49,global,1,World
IDN,ID,360,un_m49,region,142,Asia
IDN,ID,360,un_m49,sub_region,35,South-eastern Asia
IDN,ID,360,un_sdg,region,142,Asia
IDN,ID,360,un_sdg,region,515,Developing regions
IDN,ID,360,un_sdg,region,753,Eastern and South-Eastern Asia
IDN,ID,360,un_sdg,region,35,South-Eastern Asia
IDN,ID,360,un_sdg,region,1,World (total) by MDG regions
IDN,ID,360,un_sdg,region,1,World (total) by SDG regions
IDN,ID,360,un_sdg,region,1,World (total) by continental regions
IDN,ID,360,world_bank,income_level,UMC,Upper middle income
IDN,ID,360,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
IDN,ID,360,world_bank,region,EAS,East Asia & Pacific
IMN,IM,833,un_m49,global,1,World
IMN,IM,833,un_m49,region,150,Europe
IMN,IM,833,un_m49,sub_region,154,Northern Europe
IMN,IM,833,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
IMN,IM,833,un_sdg,region,150,Europe
IMN,IM,833,un_sdg,region,513,Europe and Northern America
IMN,IM,833,un_sdg,region,154,Northern Europe
IMN,IM,833,un_sdg,region,1,World (total) by MDG regions
IMN,IM,833,un_sdg,region,1,World (total) by SDG regions
IMN,IM,833,un_sdg,region,1,World (total) by continental regions
IMN,IM,833,world_bank,income_level,HIC,High income
IMN,IM,833,world_bank,lending_type,LNX,World Bank lending type: Not classified
IMN,IM,833,world_bank,region,ECS,Europe & Central Asia
IND,IN,356,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
IND,IN,356,oecd_dac,oda_recipient_group,10018,LMICs
IND,IN,356,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
IND,IN,356,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
IND,IN,356,un_m49,global,1,World
IND,IN,356,un_m49,region,142,Asia
IND,IN,356,un_m49,sub_region,34,Southern Asia
IND,IN,356,un_sdg,region,142,Asia
IND,IN,356,un_sdg,region,62,Central and Southern Asia
IND,IN,356,un_sdg,region,515,Developing regions
IND,IN,356,un_sdg,region,34,Southern Asia
IND,IN,356,un_sdg,region,1,World (total) by MDG regions
IND,IN,356,un_sdg,region,1,World (total) by SDG regions
IND,IN,356,un_sdg,region,1,World (total) by continental regions
IND,IN,356,world_bank,income_level,LMC,Lower middle income
IND,IN,356,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
IND,IN,356,world_bank,region,SAS,South Asia
IOT,IO,86,un_m49,global,1,World
IOT,IO,86,un_m49,intermediate_region,14,Eastern Africa
IOT,IO,86,un_m49,region,2,Africa
IOT,IO,86,un_m49,sub_region,202,Sub-Saharan Africa
IOT,IO,86,un_sdg,region,2,Africa
IOT,IO,86,un_sdg,region,515,Developing regions
IOT,IO,86,un_sdg,region,14,Eastern Africa
IOT,IO,86,un_sdg,region,202,Sub-Saharan Africa
IOT,IO,86,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
IOT,IO,86,un_sdg,region,1,World (total) by MDG regions
IOT,IO,86,un_sdg,region,1,World (total) by SDG regions
IOT,IO,86,un_sdg,region,1,World (total) by continental regions
IRL,IE,372,un_m49,global,1,World
IRL,IE,372,un_m49,region,150,Europe
IRL,IE,372,un_m49,sub_region,154,Northern Europe
IRL,IE,372,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
IRL,IE,372,un_sdg,region,150,Europe
IRL,IE,372,un_sdg,region,513,Europe and Northern America
IRL,IE,372,un_sdg,region,154,Northern Europe
IRL,IE,372,un_sdg,region,1,World (total) by MDG regions
IRL,IE,372,un_sdg,region,1,World (total) by SDG regions
IRL,IE,372,un_sdg,region,1,World (total) by continental regions
IRL,IE,372,world_bank,income_level,HIC,High income
IRL,IE,372,world_bank,lending_type,LNX,World Bank lending type: Not classified
IRL,IE,372,world_bank,region,ECS,Europe & Central Asia
IRN,IR,364,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
IRN,IR,364,oecd_dac,oda_recipient_group,10018,LMICs
IRN,IR,364,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
IRN,IR,364,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
IRN,IR,364,un_m49,global,1,World
IRN,IR,364,un_m49,region,142,Asia
IRN,IR,364,un_m49,sub_region,34,Southern Asia
IRN,IR,364,un_sdg,region,142,Asia
IRN,IR,364,un_sdg,region,62,Central and Southern Asia
IRN,IR,364,un_sdg,region,515,Developing regions
IRN,IR,364,un_sdg,region,34,Southern Asia
IRN,IR,364,un_sdg,region,1,World (total) by MDG regions
IRN,IR,364,un_sdg,region,1,World (total) by SDG regions
IRN,IR,364,un_sdg,region,1,World (total) by continental regions
IRN,IR,364,world_bank,income_level,UMC,Upper middle income
IRN,IR,364,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
IRN,IR,364,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
IRQ,IQ,368,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
IRQ,IQ,368,oecd_dac,oda_recipient_group,10019,UMICs
IRQ,IQ,368,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
IRQ,IQ,368,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
IRQ,IQ,368,un_m49,global,1,World
IRQ,IQ,368,un_m49,region,142,Asia
IRQ,IQ,368,un_m49,sub_region,145,Western Asia
IRQ,IQ,368,un_sdg,region,142,Asia
IRQ,IQ,368,un_sdg,region,515,Developing regions
IRQ,IQ,368,un_sdg,region,747,Northern Africa and Western Asia
IRQ,IQ,368,un_sdg,region,145,Western Asia
IRQ,IQ,368,un_sdg,region,485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)"
IRQ,IQ,368,un_sdg,region,1,World (total) by MDG regions
IRQ,IQ,368,un_sdg,region,1,World (total) by SDG regions
IRQ,IQ,368,un_sdg,region,1,World (total) by continental regions
IRQ,IQ,368,world_bank,income_level,UMC,Upper middle income
IRQ,IQ,368,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
IRQ,IQ,368,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
ISL,IS,352,un_m49,global,1,World
ISL,IS,352,un_m49,region,150,Europe
ISL,IS,352,un_m49,sub_region,154,Northern Europe
ISL,IS,352,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
ISL,IS,352,un_sdg,region,150,Europe
ISL,IS,352,un_sdg,region,513,Europe and Northern America
ISL,IS,352,un_sdg,region,154,Northern Europe
ISL,IS,352,un_sdg,region,1,World (total) by MDG regions
ISL,IS,352,un_sdg,region,1,World (total) by SDG regions
ISL,IS,352,un_sdg,region,1,World (total) by continental regions
ISL,IS,352,world_bank,income_level,HIC,High income
ISL,IS,352,world_bank,lending_type,LNX,World Bank lending type: Not classified
ISL,IS,352,world_bank,region,ECS,Europe & Central Asia
ISR,IL,376,un_m49,global,1,World
ISR,IL,376,un_m49,region,142,Asia
ISR,IL,376,un_m49,sub_region,145,Western Asia
ISR,IL,376,un_sdg,region,142,Asia
ISR,IL,376,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
ISR,IL,376,un_sdg,region,747,Northern Africa and Western Asia
ISR,IL,376,un_sdg,region,145,Western Asia
ISR,IL,376,un_sdg,region,1,World (total) by MDG regions
ISR,IL,376,un_sdg,region,1,World (total) by SDG regions
ISR,IL,376,un_sdg,region,1,World (total) by continental regions
ISR,IL,376,world_bank,income_level,HIC,High income
ISR,IL,376,world_bank,lending_type,LNX,World Bank lending type: Not classified
ISR,IL,376,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
ITA,IT,380,un_m49,global,1,World
ITA,IT,380,un_m49,region,150,Europe
ITA,IT,380,un_m49,sub_region,39,Southern Europe
ITA,IT,380,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
ITA,IT,380,un_sdg,region,150,Europe
ITA,IT,380,un_sdg,region,513,Europe and Northern America
ITA,IT,380,un_sdg,region,39,Southern Europe
ITA,IT,380,un_sdg,region,1,World (total) by MDG regions
ITA,IT,380,un_sdg,region,1,World (total) by SDG regions
ITA,IT,380,un_sdg,region,1,World (total) by continental regions
ITA,IT,380,world_bank,income_level,HIC,High income
ITA,IT,380,world_bank,lending_type,LNX,World Bank lending type: Not classified
ITA,IT,380,world_bank,region,ECS,Europe & Central Asia
JAM,JM,388,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
JAM,JM,388,oecd_dac,oda_recipient_group,10019,UMICs
JAM,JM,388,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
JAM,JM,388,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
JAM,JM,388,un_m49,global,1,World
JAM,JM,388,un_m49,intermediate_region,29,Caribbean
JAM,JM,388,un_m49,region,19,Americas
JAM,JM,388,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
JAM,JM,388,un_m49,sub_region,419,Latin America and the Caribbean
JAM,JM,388,un_sdg,region,19,Americas
JAM,JM,388,un_sdg,region,29,Caribbean
JAM,JM,388,un_sdg,region,515,Developing regions
JAM,JM,388,un_sdg,region,419,Latin America and the Caribbean
JAM,JM,388,un_sdg,region,932,SIDS Americas
JAM,JM,388,un_sdg,region,722,Small Island Developing States (SIDS)
JAM,JM,388,un_sdg,region,1,World (total) by MDG regions
JAM,JM,388,un_sdg,region,1,World (total) by SDG regions
JAM,JM,388,un_sdg,region,1,World (total) by continental regions
JAM,JM,388,world_bank,income_level,UMC,Upper middle income
JAM,JM,388,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
JAM,JM,388,world_bank,region,LCN,Latin America & Caribbean
JEY,JE,832,un_m49,global,1,World
JEY,JE,832,un_m49,region,150,Europe
JEY,JE,832,un_m49,sub_region,154,Northern Europe
JEY,JE,832,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
